Tweet,Date,♡,Image
"RT @name: @name @name Keine Sorge, Frau @name muss dass schreiben! Wenn sie nicht nur mit Salon Muslimen zu tun hätte, sondern mit #Arabern in Neukölln aufgewachsen wäre, würde sie wissen wie #Antisemitisch der #Araber ist und was für eine angebliche Religion wir in 
🇩🇪 dulden!",Dec 09 2017,0,
"RT @name: @name @name Politik und Polizei sollen das #GG lesen, in dem steht: Allen #Deutschen ist es erlaubt, friedlich und ohne Waffen zu demonstrieren. Von #Türken und #Arabern steht da nichts! http://",Dec 09 2017,0,
"RT @name: @name @name Vielleicht sollte man @name sagen, dass das Pali-Tuch eine Bewunderung und Verehrung Hitlers ist und den Judenhass bekundet. 🤔 http://",Dec 09 2017,0,
RT @name: @name @name Was ist mit den Menschenrechten der dt Bevölkerung wenn hier geduldete Kriminelle herumlaufen? Das verschlechtert unsere Sicherheitslage . Wieso wurde diese Abwägung gegen die Einheimischen beschlossen? Wurde das thematisiert?,Dec 09 2017,0,
"RT @name: @name @name Wer sein eigenes Volk verrät ,dessen Worte soll man nicht vertrauen!",Dec 09 2017,0,
"RT @name: @name @name Überall, wo sich Muslime breit machen, fühlen sie sich als Herren.Sie leiten es aus dem Koran ab.Dort wo sie ankommen, man sie hereinlässt, GEHÖRT IHNEN DAS LAND - nach ihrer Definition....",Dec 09 2017,0,
"RT @name: @name Aktuell ganz klar Katrin Göring-Eckhardt. Sollte es auch eine Preis für das schlechteste Benehmen geben, läge hier wohl A. Nahles weit vorn",Dec 09 2017,0,
"RT @name: @name Alles richtig, nur ein Irrtum im letzten Satz: Syrer, Türken u der sonstige Mob ohne dt. Pass haben kein Demonstrationsrecht. Art.8 GG ist ein Deutschenrecht. Nur für Deutsche. Man traut sich kaum, das auszusprechen... aber ist so.",Dec 09 2017,0,
"RT @name: @name Aus gegebenen Anlass kann sie ihre Aktion ja mit Verbrennung von Israelflaggen kombinieren, dann braucht sie nicht auf zwei Veranstaltungen mitzulaufen, bei dem Scheisswetter.",Dec 09 2017,0,
RT @name: @name Da zeigt es sich wieder Die Deutsche Jugend und die Männer haben weniger Eier in der Hose wie unsere Frauen ...Schämen wir uns und ändern das,Dec 09 2017,0,
RT @name: @name Dann könnte man ja auch bei unseren Sahnestueckchen dafür sorgen das eine Auslese stattfindet. Nach dem Motto nur die Harten kommen in den Garten!!😡😡👎,Dec 09 2017,0,
"RT @name: @name Das Ihnen das ganze noch nicht um die Ohren geflogen ist, liegt einzig und alleine daran, dass wir -zum Glück- ein vernünftiges und friedliebendes Volk sind, das aus seinen schlimmen Fehlern gelernt hat. Die Menschen, die Sie in Amt und Würde gehoben haben hoffen auf Sie!",Dec 09 2017,0,
"RT @name: @name Die @spdde ist nicht nur unwählbar, sondern auch völlig unchristlich. Wer das Werbeverbot für Abtreibungen abschaffen will, der zeigt sein wahres - unchristliches - Gesicht. Ich fordere ein Werbeverbot für die #SPD.",Dec 09 2017,0,
RT @name: @name Die Gefahren erträgt der Bürger...weniger der Politiker...also sollte sich der Bürger wehren... http://,Dec 09 2017,0,
"RT @name: @name Die Zahl der GEWALTBERIETEN ISLAMISTEN ist so hoch wie nie zuvor!
Islamisten-Szene in Deutschland: So viele Gefährder gibt es wirklich:
43.000 Menschen zur islamistischen Szene, 8650 Leute werden inzwischen der terroristischen Salafisten-Szene zugerechnet.
http://",Dec 09 2017,0,
"RT @name: @name Für die NWO-Agenda der Regentin riskieren deutsche Männer ihr Leben im Ausland, während daheim ihre Frauen und Kinder Invasoren geopfert werden.

#FollowtheWhiteRabbit🐇",Dec 09 2017,0,
"RT @name: @name Geile Nachricht! Hoffe die haben ihm so richtig die Fresse in Klump geschlagen. 
Gebt mir die Namen der Gefangenen, ich möchte denen Weihnachtspakete schicken!",Dec 09 2017,0,
RT @name: @name Habe Böhmes Strategie nun endlich begriffen. Er ist ganz klar unser Mann. Ich nenne Ihn jetzt nur noch Patriotenmann. Ganz großes Lob an Böhmermann und das er das Drachenlord-Game mit dem Hashtag #Luegenmett so befeuert!!! Dange mois!!! @name #ourguy #UnserFührer http://,Dec 09 2017,0,
"RT @name: @name Haha, mich umklammert Niemand, ich stehe aber schon 60 Jahre zu meiner Partei",Dec 09 2017,0,
"RT @name: @name Hier werden die Profiteure und Beihelfer gelistet:
http://",Dec 09 2017,0,
"RT @name: @name Ich finde ja, jeder sollte so behandelt werden, wie es in seiner Heimat auch gewesen wäre...",Dec 09 2017,0,
"RT @name: @name Ich glaube die hätten sich trotz Verbote zusammengerottet. Die respektieren weder unsere Gesetze noch unsere Polizei. Das wäre bei einem Verbot völlig aus dem Ruder gelaufen. Deutschland schwächelt, Deutschland gibt nach!",Dec 09 2017,0,
"RT @name: @name In Rotherham wurden über 1400 junge Mädchen über Jahre von muslimischen Gangs geschändet, und die Behörden haben aus Angst als ""rassistisch"" zu gelten weggeschaut.

Aber bei Nachpfeifen besteht ganz klar Handlungsbedarf.... 🙄
http://",Dec 09 2017,0,
"RT @name: @name Ist schon richtig alles was du sagst, aber aus den 250000 pro Jahr werden eine Million Menschen daraus. Wenn vier Jahre es so gehen soll, dann sind wir bei 4 Millionen Menschen mehr, ohne Nachtzug der Familien anderer u den illegalen täglich noch dazu. Sarazin sagte alles voraus!",Dec 09 2017,0,
"RT @name: @name Ja, Du hast völlig recht, lieber Marcus. M.E. ist die islamfreundliche Multikultipolitik der unfähigen #Kanzlerin #Merkel eine Katastrophe für #Deutschland und ganz #Europa!",Dec 09 2017,0,
RT @name: @name Kein Tag vergeht ohne neue Superlative! Da möchte man den Hammer holen und einen Nagel in die Wand schlagen!,Dec 09 2017,0,
RT @name: @name Klasse gemacht! Haben die Häftlinge wenigstens ne kleine Anerkennung bekommen?,Dec 09 2017,0,
"RT @name: @name Kosten für  1 MuFl bis zu €6000,- / Monat",Dec 09 2017,0,
"RT @name: @name Man muss eben schauen, von wo die unmittelbare Gefahr herkommt. So ein Nummernschild mit ner 88 drauf ist gefährliche Volksverhetzung, während ein LKW der durch eine Menschenmenge fährt HÖCHSTENS ein paar Hundert Leute plattmachen kann. 🤷‍♂️",Dec 09 2017,0,
"RT @name: @name Man, geht mir das auf den Sack. Die Türken demonstrieren hier für ihren Oberguru, die Kurden für wen weiß ich, die Palästinenser verbrennen Fahnen. Immer sind es Muslime, die unser tolerantes Land benutzen für Länder die dieses Wort nicht kennen.",Dec 09 2017,0,
RT @name: @name Na der traut sich aber was😂😂😂😂😂 was nun mit Schulzes Plan???? Ach ja da gibt es ja noch Orban und schon sind es zwei. Plup plup und schon zerplatzen die Seifenblasen bevor diese noch entstanden sind!!!! Nächste Blase wird wohl rot weis rot mit Bundesadler sein die plup plup,Dec 09 2017,0,
"RT @name: @name Noch korrupter wie Schäuble, genau der richtige für das Amt !!! http://",Dec 09 2017,0,
"RT @name: @name Sie, Herr Spahn, sind an vorderster Front mit für diese Zustände verantwortlich.",Dec 09 2017,0,
RT @name: @name Verdammt mutige Frau! Nur Schade das wir gar keine funktionierende Justiz mehr haben! Nur Ringelpietz ! Gott beschütze Dich liebe Omi!,Dec 09 2017,0,
RT @name: @name Was ist mit Gefährdern und Kriminellen? Die sollte man überall hin abschieben.,Dec 09 2017,0,
"RT @name: @name Wen denken Sie, importieren Sie da seit 2015 aus Afghanistan, Nahen Osten und Nordafrika 100.000fach nach Deutschland? Bestimmt keine Freunde Israels.",Dec 09 2017,0,
"RT @name: @name Wenn alle Syrer von Deutschland nach Syrien zurückkehren,ist die  Syrische Bevölkerung doppelt so groß wie vor dem Krieg.Huch ich hab den Schalk im  Nacken ^^",Dec 09 2017,0,
"RT @name: @name Wie viele LKWs auf Weihnachtsmärkten muss man ertragen ehe man seine Besorgnis äußern darf ohne „Rechtspopulist“ zu sein? Gibt es da eine Vorgabe? Ich kenne viele, die dieses Mal mit Bauchschmerzen zur Wahl gegangen sind?",Dec 09 2017,0,
"RT @name: @name Wo kann man denn noch fassungslos sein? Über steigende Gewalt? Über explodierende sexuelle Übergriffe? Über religiösen Fanatismus? Über importierten Antisemitismus? Über Bürger, die öffentliche Räume meiden? Über minderjährige Flüchtlinge, die einen Rollator brauchen?",Dec 09 2017,0,
"RT @name: @name Wo wird Europa zerstört?
Finde Europa ging es selten so gut. Keine Kriege, Wirtschaft brummt, keine Seuchen,...
Aber es gibt ja immer ein paar Nörgler und Hetzer, die Europa schaden wollen",Dec 09 2017,0,
"RT @name: @name Wäre es nicht eine größere Herausforderung, nach einem Politiker zu suchen, der nicht unter Realitätsverlust leidet?",Dec 09 2017,0,
"RT @name: @name Über Steuerzahler, die das alles bezahlen und als Nazis gebrandmarkt und in sozialen Netzwerken stummgeschaltet werden sobald sie ihre Ängste äußern? Sehen sie wirklich aktuelle deutsche - Entschuldigung für das Wort- Politiker in der Tradition von Adenauer oder Helmut Schmidt?",Dec 09 2017,0,
RT @name: @name „Fassungslos“? Echt jetzt? Zu Hunderttausenden hier unkontrolliert reinlassen und dann „fassungslos“ sein? Da bin ich #fassungslos. Es ist 5 nach 12. Wenn Sie das wirklich überrascht dann steuern Sie besser JETZT dagegen.,Dec 09 2017,0,
"RT @name: [VIDEO] Demonstranten verbrennen Fahne mit Davidstern vor Brandenburger Tor, skandieren antisemitische Parolen und Zeigen Fahnen der Fatah, islamistischen Hamas u. a. Kundgebung vor US-Botschaft von der Polizei aufgelöst. #Jerusalem http://",Dec 09 2017,0,
"RT @name: Abschiebestopp für Gefährder und kriminelle Syrier bis Ende 2018 ausgesetzt! Danke SPD, LINKE und GRÜNE!!!

Warum denn nur?

In Syrien herrscht jetzt Frieden und dort wird jede Hand zum Neuaufbau gebraucht. 
.",Dec 09 2017,0,
"RT @name: Abschiebstopp für #Syrien bis Ende 2018 verlängert, auch Gefährder und Straftäter werden bis auf weiteres nicht abgeschoben
http://",Dec 09 2017,0,
"RT @name: Absolut richtig, berichtet auch Gunnar Heinsohn in seinem jüngsten und schönen Artikel http:// http://",Dec 09 2017,0,
"RT @name: Achten Sie mal darauf: In Kürze wird irgendein Möchtegern-Nahostexperte wegen #Jerusalem die Gefahr eines „Flächenbrands“ beschwören. Ist zwar nie eingetreten, aber ein Klassiker in der Branche.",Dec 09 2017,0,
RT @name: Advent 2017 in der Hauptstadt #Berlin - Wann ist Schluss mit Appeasement und Unterwerfung? #Islam #ClashofCivilizations http://,Dec 09 2017,0,
"RT @name: Afrikanisches Lügenpack, zurück in die Heimat!🔙🚶🏿🔙🔙👊👊👊 http://",Dec 09 2017,0,
RT @name: AIDS/HIV-Rate bei Migranten wird wegen 'Diskriminierung' konsequent verschwiegen http://,Dec 09 2017,0,
"RT @name: Als Amtssprache der Vereinigten Staaten von Europa schlage ich dann Latein vor- damit jeder die Regierung gleichermaßen (nicht) direkt verstehen kann. #DolmetscherFürAlle #ÖffentlicheDebatteFürNiemanden #MultilingualeElitenEntmachten 
#IRRE",Dec 09 2017,0,
"RT @name: Analphabeten wurden uns als Fachkräfte verkauft.

Aggressive Männer als hilfesuchende Frauen und Kinder.

Volljährige als Minderjährige.

Migranten als Flüchtlinge.

Täter als Opfer.

...war schon eine verrückte Zeit damals. #CDUSätzeNachMerkel",Dec 09 2017,0,
"RT @name: Andrea Nahles:“Die SPD wird gebraucht. Bätschi! Sage ich dazu nur. Und das wird  ganz schön teuer. Bätschi.“ Neulich sollte es doch noch auf die Fresse geben!? Jemand muss ihr sagen, dass sie nicht in einer Kita sitzt, sondern im Bundestag...",Dec 09 2017,0,
"RT @name: Angesichts der vielen Opfer, die Multi-Kulti bereits auf deutschem Boden zu verantworten hat, gingen Aktivisten der @name diese Woche in die Innenstadt, um ein kleines Zeichen gegen die verantwortliche Ideologie dessen zu setzen. Werde auch du aktiv!#KeinOpferIstVergessen http://",Dec 09 2017,0,
RT @name: Auch für Schöffen – Richter für einheitliches Verbot religiöser Kleidung  http:// via @name,Dec 09 2017,0,
RT @name: Auf geht‘s ... http://,Dec 09 2017,0,
RT @name: Aufregung: Migranten bekommen mehrsprachig „Service-Leistungen“ http:// via @name#SCHMAROTZER-BERATUNG❗️STEUERZAHLER WEHRT EUCH GEGEN DIESE UNGERECHTIGKEIT❗️👎👎👎👎👎,Dec 09 2017,0,
RT @name: Auseinandersetzung in der Küche einer Rudolstädter Gemeinschaftsunterkunft für Migranten: Somalierin sticht im Streit mit einem Messer auf eine andere Somalierin ein. Diese Art der Konfliktlösung gehört nicht nach Deutschland. http://,Dec 09 2017,0,
"RT @name: Bald ist das Fass voll und da sollte Merkel Kuh lieber so schnell sie kann laufn+ flüchtn,denn wenn WIR sie dann finden solltn, wird es NICHT gut aussehn für Merkel Kuh..
besteinigen,peitschen für ihre SÜNDEN, oder ihre eigene 💩 fressn lassen +von ihren gästen die dazu usw usw.",Dec 09 2017,0,
"RT @name: Bei der Bundeswehr funktioniert nichts mehr: Flugzeuge, U-Boote, Panzer, alles steht still. Ministerin von der Leyen kümmert sich nicht darum, sie ist damit beschäftigt, aus der Bundeswehr eine bunte, gegenderte Therapiegruppe zu machen
http://",Dec 09 2017,0,
"RT @name: Beim @name-Landesparteitag in #Kalkar die richtigen Zeichen setzten -gegen linksextremistische Einschüchterungsversuche! Jene stärken, die von Linksextremen schikaniert werden! Danke vorab.👏 #Landesvorstand #AfDLpt #AfDNRW #AfD #NRW @name @AfD http://",Dec 09 2017,0,
RT @name: Berlin: Araber verbrennen Davidstern bei Anti-Israel-Protesten http://,Dec 09 2017,0,
"RT @name: Berlin: Vor dem Brandenburger Tor Juden ins Meer werfen und Breitscheidplatz-Platz Mörder als Märtyrer feiern: ""Keine besonderen Vorkommnisse"" im neuen Deutschland http://",Dec 09 2017,0,
"RT @name: Berlin: Vor dem Brandenburger Tor Juden ins Meer werfen und Breitscheidplatz-Platz Mörder als Märtyrer feiern: ""Keine besonderen Vorkommnisse"" im neuen Deutschland.
http://",Dec 09 2017,0,
RT @name: Berliner Polizisten sind überlastet: Das Vertuschen muss ein Ende haben http:// via @name,Dec 09 2017,0,
RT @name: Bevorzuge gepflegt auf die Brotluke.👊👊 http://,Dec 09 2017,0,
"RT @name: Bitte festhalten:
Gottkanzlerin #Merkel und Messias #Macron planen ""20 Prozent aller ausreisewilligen Afrikaner nach Europa zu holen.""
#LibyenDeal http://",Dec 09 2017,0,
RT @name: Boris Palmer von den @Die_Gruenen bestätigt bei #Lanz vor einem Milllionenpublikum: „Flüchtlinge“ werden vor Deutschen bevorzugt! Kein Aufschrei! Keine Empörung! #Irrenhaus http:// via @name,Dec 09 2017,0,
"RT @name: Botschafterin Daibes im n-tv Interview: ""#Deutschland soll #Palästina sofort anerkennen"" http://  (Video)",Dec 09 2017,0,
RT @name: Brandenburg: Berliner U-Bahn-Treter soll im Gefängnis verprügelt worden sein http:// via @name,Dec 09 2017,0,
"RT @name: Damit keine ""Männergruppen"", wie es im Text geheimnistuerisch  heißt, mehr Jagd auf Frauen machen, will das Regime durch Böllerverbot und Zugangsbeschränkungen Silvester zu einem Indoor-Fest umwandeln. Warum nicht gleich eine Ausgangssperre für alle?
http://",Dec 09 2017,0,
RT @name: Dank Polen ist Europa noch nicht verloren! http://,Dec 09 2017,0,
"RT @name: Danke auch noch mal von mir persönlich, Freunde! Die @AfD ist ein starkes Team! Ich werde mich von Linksextremen auch weiterhin nicht einschüchtern lassen, sondern mich ""jetzt erst recht"" in der @name noch stärker einbringen.📢 #AfD #NRW #Kalkar http://",Dec 09 2017,0,
RT @name: Danke für den überwältigenden Support. Es ist unglaublich beruhigend eine starke Bewegung hinter sich zu wissen. http://,Dec 09 2017,0,
"RT @name: Dann ist doch der Grund für den subsidiären Schutz weggefallen. Warum bleiben alle hier? Warum sollen noch mehr geholt werden? Warum weiterer Familiennachzug?
#Umvolkung
http://",Dec 09 2017,0,
"RT @name: Dann können wir ihn ""nur so zum Spaß"" entmündigen, enteignen und abschieben http://",Dec 09 2017,0,
"RT @name: Das ist die Sprache, die U-Bahn-Treter Svetoslav versteht!
Effektiver, als jede Sesselkreis-Runde mit Knast-PsychologInnen.
http://",Dec 09 2017,0,
RT @name: Das ist schon kein backdoor-bragging mehr – diese Art von Prahlerei tritt einem direkt die Vordertür ein. http://,Dec 09 2017,0,
RT @name: Das Jenseits ist ultimatives Ziel vieler Islamisten und dennoch sind ausreichend viele radikale Prediger noch immer hier. Finde den Fehler.,Dec 09 2017,0,
"RT @name: Das kennen wir auch. Notruf gesetzt,wir fahren hin,werden da mit Reizgas u Schlagring erwartet. Wir sind dann weg.Weil da kein Kranker war.Polizei alamiert.Anzeige von denen bekommen,die uns die Falle gestellt haben wegen angebl.unterlassener Hilfeleistung http://",Dec 09 2017,0,
"RT @name: Das Radar zeigt in den Schauern im Münsterland und der Lüneburger Heide ein paar #Blitz e. Jemand da, der seine Eindrücke teilen kann? #Wetter #Gewitter #thundersnow http://",Dec 09 2017,0,
RT @name: Das sieht nicht wirklich gut aus (ausser für Bannon und Trump) http://,Dec 09 2017,0,
"RT @name: Demo am Brandenburger Tor, israelische Fahnen verbrannt: ""Die Stimmung war aufgeheizt. Viele Menschen riefen: 'Allahu Akhbar' (Gott ist der Größte) und 'Allah liebt seine Märtyrer'. Auch judenfeindliche Parolen wurden skandiert.""
http://",Dec 09 2017,0,
"RT @name: Denkt an diese Bilder, wenn das nächste mal über Integration und Leitkultur gesprochen wird. http://",Dec 09 2017,0,
"RT @name: Denkt mal scharf nach. Warum will Merkel, gegen den Willen fast aller Europäer, mit aller Gewalt hunderttausende weitere illegale, teilweise kriminelle Islamisten ins Land holen?

Die Frage der Woche.... 

.",Dec 09 2017,0,
"RT @name: Der ""minderjährige Flüchtling"", der in Freiburg eine Studentin bestialisch ermordet hat, ist nach amtlichen Dokumenten 32 (!) Jahre alt. Was ist nur aus unserem Land geworden? (th) http://",Dec 09 2017,0,
"RT @name: Der deutliche Beweis für den Linksruck einer verlogenen #Merkel-#CDU. Die Begründung für die Existenz der #AfD und die Notwendigkeit eines gesellschaftlichen Rechtsrucks hin zur ehemaligen Mitte!

#NoMultiKulti #Poggenburg 🇩🇪 http://",Dec 09 2017,0,
RT @name: Der deutschen Bundesregierung ist das Wohlergehen ausländischer Krimineller wichtiger als die Sicherheit deutscher Bürger. http://,Dec 09 2017,0,
RT @name: Der radikal-islamische Essayist Hassan Mohsen wünscht sich die Zerstörung #Israel's und der #USA. Für Twitter offenbar kein #HateSpeech. 🤒 #NetzDG http://,Dec 09 2017,0,
"RT @name: Der Schrei nach Veränderung wird jeden Tag lauter, aber er kommt nur von den Muslimen. Wir müssen ruhig sein, weil sonst Nazi-Alarm. http://",Dec 09 2017,0,
"RT @name: der Streifendienst ist dafür nicht ausgelegt habe ich den Eindruck, http://",Dec 09 2017,0,
